# TerrainManager log started at 2025-09-22T15:26:35.5127257Z
2025-09-22T15:26:35.5127257Z [INFO] [Terrain][System] Terrain settings changed (VoxelSize 0→1 and chunkWorldSize (0.00, 0.00, 0.00)→(16.00, 16.00, 16.00)). Regenerating world...
2025-09-22T15:26:35.5157389Z [INFO] [Terrain][Regeneration] World regeneration: Cleaning up jobs...
2025-09-22T15:26:35.5172460Z [INFO] [Terrain][Regeneration] World regeneration: All jobs completed and resources disposed.
2025-09-22T15:26:35.6564916Z [INFO] [Terrain][System] Detailed terrain diagnostics will be written to C:/Users/anton/AppData/LocalLow/DefaultCompany/Tester\TerrainLogs\Terrain_20250922_152635.log
2025-09-22T15:26:35.6564916Z [INFO] [Terrain][System] TerrainManager enabled
2025-09-22T15:26:36.4803899Z [INFO] [Terrain][System] Start complete requestedMode=CPU runtimeMode=CPU chunkWorldSize=(16.00,16.00,16.00) voxelSize=1.000 loadDistance=64.0 maxChunksPerFrame=4
2025-09-22T15:26:36.4971701Z [INFO] [Terrain][Regeneration] World regeneration: Starting new terrain generation...
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,1,0) lod=0 source=new worldPos=(-32.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,2,0) lod=0 source=new worldPos=(-32.00,32.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,2,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,0,1) lod=0 source=new worldPos=(-32.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,1,1) lod=0 source=new worldPos=(-32.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,2,1) lod=0 source=new worldPos=(-32.00,32.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,2,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,0,2) lod=0 source=new worldPos=(-32.00,0.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,0,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,1,2) lod=0 source=new worldPos=(-32.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9266892Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9283472Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,2,2) lod=0 source=new worldPos=(-32.00,32.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9283472Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,2,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9283472Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,0,3) lod=0 source=new worldPos=(-32.00,0.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9283472Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,0,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9283472Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,1,3) lod=0 source=new worldPos=(-32.00,16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9288603Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9288603Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,2,3) lod=0 source=new worldPos=(-32.00,32.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9288603Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,2,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9288603Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,0,4) lod=0 source=new worldPos=(-32.00,0.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9288603Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,0,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9288603Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,1,4) lod=0 source=new worldPos=(-32.00,16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,2,4) lod=0 source=new worldPos=(-32.00,32.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,2,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,-4) lod=0 source=new worldPos=(-16.00,0.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,-4) lod=0 source=new worldPos=(-16.00,16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,-4) lod=0 source=new worldPos=(-16.00,32.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9293765Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,-3) lod=0 source=new worldPos=(-16.00,0.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,-3) lod=0 source=new worldPos=(-16.00,16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,-3) lod=0 source=new worldPos=(-16.00,32.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,-2) lod=0 source=new worldPos=(-16.00,0.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,-2) lod=0 source=new worldPos=(-16.00,16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9303812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,-2) lod=0 source=new worldPos=(-16.00,32.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,-1) lod=0 source=new worldPos=(-16.00,0.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,-1) lod=0 source=new worldPos=(-16.00,16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,-1) lod=0 source=new worldPos=(-16.00,32.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,0) lod=0 source=new worldPos=(-16.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9313812Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,0) lod=0 source=new worldPos=(-16.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,0) lod=0 source=new worldPos=(-16.00,32.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,1) lod=0 source=new worldPos=(-16.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,1) lod=0 source=new worldPos=(-16.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,1) lod=0 source=new worldPos=(-16.00,32.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,2) lod=0 source=new worldPos=(-16.00,0.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,2) lod=0 source=new worldPos=(-16.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9323809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,2) lod=0 source=new worldPos=(-16.00,32.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9338851Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9338851Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,3) lod=0 source=new worldPos=(-16.00,0.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9338851Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9338851Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,3) lod=0 source=new worldPos=(-16.00,16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,3) lod=0 source=new worldPos=(-16.00,32.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,0,4) lod=0 source=new worldPos=(-16.00,0.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,0,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,1,4) lod=0 source=new worldPos=(-16.00,16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,2,4) lod=0 source=new worldPos=(-16.00,32.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9344005Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,2,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9354085Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,-4) lod=0 source=new worldPos=(0.00,0.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9354085Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9354085Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,-4) lod=0 source=new worldPos=(0.00,16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9354085Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9354085Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,-4) lod=0 source=new worldPos=(0.00,32.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9354085Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9354085Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,-3) lod=0 source=new worldPos=(0.00,0.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,-3) lod=0 source=new worldPos=(0.00,16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,-3) lod=0 source=new worldPos=(0.00,32.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,-2) lod=0 source=new worldPos=(0.00,0.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,-2) lod=0 source=new worldPos=(0.00,16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,-2) lod=0 source=new worldPos=(0.00,32.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9364070Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,-1) lod=0 source=new worldPos=(0.00,0.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,-1) lod=0 source=new worldPos=(0.00,16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,-1) lod=0 source=new worldPos=(0.00,32.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,0) lod=0 source=new worldPos=(0.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,0) lod=0 source=new worldPos=(0.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9374500Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9384507Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,0) lod=0 source=new worldPos=(0.00,32.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9384507Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9384507Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,1) lod=0 source=new worldPos=(0.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9384507Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9389556Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,1) lod=0 source=new worldPos=(0.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9389556Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9389556Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,1) lod=0 source=new worldPos=(0.00,32.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9389556Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9389556Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,2) lod=0 source=new worldPos=(0.00,0.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,2) lod=0 source=new worldPos=(0.00,16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,2) lod=0 source=new worldPos=(0.00,32.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,3) lod=0 source=new worldPos=(0.00,0.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,3) lod=0 source=new worldPos=(0.00,16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9394751Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,3) lod=0 source=new worldPos=(0.00,32.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,0,4) lod=0 source=new worldPos=(0.00,0.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,0,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,1,4) lod=0 source=new worldPos=(0.00,16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,2,4) lod=0 source=new worldPos=(0.00,32.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,2,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,0,-4) lod=0 source=new worldPos=(16.00,0.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9404809Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,0,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,1,-4) lod=0 source=new worldPos=(16.00,16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:26:37.9414811Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,2,-4) lod=0 source=new worldPos=(16.00,32.00,-64.00) voxels=16x16x16 sampleCount=4913
