# TerrainManager log started at 2025-09-23T13:41:20.8825337Z
2025-09-23T13:41:20.8825337Z [INFO] [Terrain][System] Terrain settings changed (VoxelSize 0→1 and chunkWorldSize (0.00, 0.00, 0.00)→(16.00, 16.00, 16.00)). Regenerating world...
2025-09-23T13:41:20.8854007Z [INFO] [Terrain][Regeneration] World regeneration: Cleaning up jobs...
2025-09-23T13:41:20.8864571Z [INFO] [Terrain][Regeneration] World regeneration: All jobs completed and resources disposed.
2025-09-23T13:41:21.1546750Z [INFO] [Terrain][System] Detailed terrain diagnostics will be written to C:/Users/anton/AppData/LocalLow/DefaultCompany/Tester\TerrainLogs\Terrain_20250923_134120.log
2025-09-23T13:41:21.1556742Z [INFO] [Terrain][System] TerrainManager enabled
2025-09-23T13:41:22.1415716Z [INFO] [Terrain][System] Start complete requestedMode=Hybrid runtimeMode=Hybrid chunkWorldSize=(16.00,16.00,16.00) voxelSize=1.000 loadDistance=64.0 maxChunksPerFrame=4
2025-09-23T13:41:22.1594591Z [INFO] [Terrain][Regeneration] World regeneration: Starting new terrain generation...
2025-09-23T13:41:26.0670875Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(3,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.0753325Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(0,-1,1) lod=0 source=new worldPos=(0.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.0753325Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(0,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,-1,1) lod=0 source=new worldPos=(16.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,1,0) lod=0 source=new worldPos=(32.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,-1,1) lod=0 source=new worldPos=(32.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,-1,1) lod=0 source=new worldPos=(48.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.0759589Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.0798120Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-1,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.0834125Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-1,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.0834125Z [INFO] [Terrain][ChunkQueue] frame=118 culling=1 queuedStart=21 queuedEnd=19 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.072
2025-09-23T13:41:26.0834125Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.0834125Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,-1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.0834125Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.0834125Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(-1,-1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.0854359Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(2,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.0854359Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(1,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.0932339Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,0,0) lod=0 source=new worldPos=(32.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.0932339Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.0943325Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,1) lod=0 source=new worldPos=(64.00,16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.0948751Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.0982155Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-2,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1013508Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-2,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1025045Z [INFO] [Terrain][ChunkQueue] frame=119 culling=1 queuedStart=23 queuedEnd=21 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.257
2025-09-23T13:41:26.1025045Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,-1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1025045Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,-1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1034785Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.192
2025-09-23T13:41:26.1034785Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,-1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1034785Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(0,-1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1034785Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(0,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1034785Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(1,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1113676Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,-1,1) lod=0 source=new worldPos=(64.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1113676Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1124138Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,1) lod=0 source=new worldPos=(64.00,0.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1124138Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1171340Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-2,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1203283Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-3,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1203283Z [INFO] [Terrain][ChunkQueue] frame=120 culling=1 queuedStart=26 queuedEnd=24 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.936
2025-09-23T13:41:26.1214020Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.120
2025-09-23T13:41:26.1214020Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1214020Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-1,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1214020Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-1,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1214020Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-1,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1214020Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(0,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1320317Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-3,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1357202Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-3,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1357202Z [INFO] [Terrain][ChunkQueue] frame=121 culling=1 queuedStart=26 queuedEnd=24 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.522
2025-09-23T13:41:26.1357202Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1357202Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,-1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1372999Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-2,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1372999Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-2,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1425156Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(2,-1,0) lod=0 source=new worldPos=(32.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1425156Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(2,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1425156Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,-1,0) lod=0 source=new worldPos=(48.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1425156Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1440290Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,0,0) lod=0 source=new worldPos=(48.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1440290Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1440290Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(3,1,0) lod=0 source=new worldPos=(48.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1440290Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(3,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1472778Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-4,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1514923Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-4,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1514923Z [INFO] [Terrain][ChunkQueue] frame=122 culling=1 queuedStart=26 queuedEnd=24 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.189
2025-09-23T13:41:26.1572309Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(1,-1,0) lod=0 source=new worldPos=(16.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1583381Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(1,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1583381Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,-1,0) lod=0 source=new worldPos=(64.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1583381Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1589545Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,0,0) lod=0 source=new worldPos=(64.00,0.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1589545Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,0,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1589545Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(4,1,0) lod=0 source=new worldPos=(64.00,16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-23T13:41:26.1589545Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(4,1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-23T13:41:26.1630624Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-4,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1655879Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(0,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1671399Z [INFO] [Terrain][ChunkQueue] frame=123 culling=1 queuedStart=24 queuedEnd=22 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.668
2025-09-23T13:41:26.1671399Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.411
2025-09-23T13:41:26.1677217Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1677217Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,-1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1677217Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,-1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1677217Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-3,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1687694Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-2,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1783942Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(2,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1819549Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(1,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1819549Z [INFO] [Terrain][ChunkQueue] frame=124 culling=1 queuedStart=26 queuedEnd=24 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.414
2025-09-23T13:41:26.1825156Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1825156Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,-1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1825156Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(1,-1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=-1.000 avg=-1.000
2025-09-23T13:41:26.1825156Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.248
2025-09-23T13:41:26.1835881Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-3,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1835881Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-3,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1929619Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(0,0,-1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1967379Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-3,-1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.1967379Z [INFO] [Terrain][ChunkQueue] frame=125 culling=1 queuedStart=28 queuedEnd=26 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.609
2025-09-23T13:41:26.1973329Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-4,-1,3) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.1973329Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-4,-1,4) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2062707Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-4,-1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2100221Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(3,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2100221Z [INFO] [Terrain][ChunkQueue] frame=126 culling=1 queuedStart=26 queuedEnd=24 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.534
2025-09-23T13:41:26.2100221Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(0,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2109686Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-4,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2186390Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-2,-1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2227078Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(4,1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2227078Z [INFO] [Terrain][ChunkQueue] frame=127 culling=1 queuedStart=24 queuedEnd=22 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.486
2025-09-23T13:41:26.2227078Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(1,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2237062Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(2,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2518312Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(3,1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2545106Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(4,0,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2545106Z [INFO] [Terrain][ChunkQueue] frame=128 culling=1 queuedStart=22 queuedEnd=20 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.421
2025-09-23T13:41:26.2563367Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-3,-1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2574088Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(0,0,-1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=12 indices=12 triangles=4 threadGroups=(2,2,2)
2025-09-23T13:41:26.2681817Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(4,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2719398Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(3,0,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
2025-09-23T13:41:26.2719398Z [INFO] [Terrain][ChunkQueue] frame=129 culling=1 queuedStart=20 queuedEnd=18 processed=2 visibilityTests=0 culled=0 cooldownSkips=0 requeued=0 bypass=2 durationMs=7.479
2025-09-23T13:41:26.2729854Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(4,1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=1998 indices=1998 triangles=666 threadGroups=(2,2,2)
2025-09-23T13:41:26.2729854Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(3,-1,2) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2729854Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-4,-1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2729854Z [INFO] [Terrain][MeshGen] stage=completed mode=GPU chunk=(-2,-1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 vertices=0 indices=0 triangles=0 threadGroups=(2,2,2)
2025-09-23T13:41:26.2833411Z [INFO] [Terrain][MeshGen] stage=queued mode=GPU chunk=(-1,-1,1) lod=0 voxels=16x16x16 cubes=4096 densitySamples=4913 vertexCapacity=61440 threadGroups=(2,2,2)
